time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788444686.7922096,159,10.304225999789196,4.032513999845833,9117231,1,0.0,0.0,0.0,-0.021110773,0.6474931,-1.3859893,0.035129372,0.64668995,-1.3934298,-0.03925219,0.6395937,-1.4099375,0.033741772,0.6469208,-1.4064149,33.98111,30.772839,-38.226864,-14.544417,0.08526152,-0.034879714,0.014154087,0.08526152,0.06975943,-0.022242136,-0.096888095,0.0,-0.022242136,0.015502095,0.034879714,-0.016176099,-0.027128667,0.065883905,-0.065883905,-0.015502095,-0.031069255,0.6034659,-1.2431055,0.00583718,0.7017853,-1.3080654,0.045026846,0.72643983,-1.2258619,0.008454893,0.6968124,-1.2513113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2420406,-6.949117,-2.2112849,-8.11906,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.8121147,160,10.131737000847352,3.8881219988979865,9117251,1,0.0,0.0,0.0,-0.021141052,0.64746284,-1.3859893,0.035068817,0.64672023,-1.393414,-0.039221913,0.63953316,-1.4099059,0.033711493,0.6468905,-1.406399,33.98111,30.772839,-38.226864,-14.544417,0.03100419,-0.05038181,0.0020220124,-0.03100419,0.019377619,0.0020220124,0.054257333,-0.065883905,0.044484273,-0.011626571,0.0,0.010110063,-0.04263076,0.06200838,0.027128667,0.0038755238,-0.02946533,0.60657644,-1.2494848,0.006703324,0.70949835,-1.3088387,0.04489994,0.72443986,-1.22232,0.008182572,0.6990326,-1.2478182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.412663,-6.9674454,-2.162595,-8.113058,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.8360727,161,14.013297999554197,4.201866999210324,9117271,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859893,0.035068817,0.6466597,-1.393414,-0.039191633,0.6396543,-1.4099216,0.03377205,0.64686024,-1.406399,33.98111,30.772808,-38.226803,-14.544417,0.077510476,-0.0077510476,-0.018198112,0.038755238,-0.0077510476,0.0060660373,0.07363495,0.023253143,0.0080880495,0.03100419,0.0077510476,0.010110063,-0.038755238,-0.03100419,0.0,0.0,-0.029746871,0.6077154,-1.2472844,0.0060384427,0.70982134,-1.309873,0.046717316,0.72613055,-1.218898,0.008284881,0.6994314,-1.2537626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3731318,-6.9663405,-2.1624851,-8.060882,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.8581614,162,16.031491999456193,5.991695999910007,9117291,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859735,0.035068817,0.6466597,-1.393414,-0.039221913,0.6396543,-1.4099216,0.03377205,0.64682996,-1.4064149,33.981136,30.772839,-38.226803,-14.544417,0.023253143,0.015502095,0.018198112,0.038755238,0.054257333,0.010110063,0.0,-0.03100419,0.018198112,0.019377619,-0.019377619,-0.018198112,0.0,0.038755238,-0.038755238,0.038755238,-0.029730862,0.60759586,-1.2496332,0.0054781917,0.70705414,-1.3119417,0.04711748,0.7262637,-1.2204944,0.008695392,0.69815105,-1.2538399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261135,-6.9737043,-2.1917624,-8.099381,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.8781378,163,15.938270998958615,4.098534000149812,9117311,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859893,0.035068817,0.6467505,-1.3934298,-0.03928247,0.63956344,-1.4099216,0.033711493,0.6468905,-1.4064149,33.981136,30.772839,-38.226833,-14.544447,0.081386,0.0077510476,0.0,0.0,0.08526152,-0.022242136,-0.09301257,-0.065883905,0.014154087,-0.038755238,0.04263076,-0.012132075,0.011626571,0.038755238,-0.015502095,-0.04263076,-0.031168297,0.6086017,-1.2457992,0.0053946585,0.7015472,-1.3150697,0.04821515,0.72997826,-1.22536,0.0100786295,0.6921437,-1.2488958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2581856,-6.9262924,-2.2259011,-8.075062,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.9021587,164,19.560681999791996,6.049139999959152,9117331,1,0.0,0.0,0.0,-0.021110773,0.64746284,-1.3859893,0.035068817,0.64672023,-1.393414,-0.03925219,0.63956344,-1.4099375,0.033741772,0.6469208,-1.4064149,33.981136,30.772808,-38.226833,-14.544387,0.09301257,-0.046506286,0.028308174,-0.03100419,0.0,0.0,0.015502095,0.0038755238,-0.0040440247,0.054257333,0.038755238,-0.02426415,0.038755238,-0.011626571,0.0,0.023253143,-0.02952606,0.60414076,-1.2462213,0.0070436834,0.70792425,-1.3116211,0.046054095,0.7252759,-1.2238142,0.008855514,0.6987972,-1.2522795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2776766,-6.933429,-2.2148397,-8.0848465,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.9181705,165,15.52915899992513,5.9152120011276565,9117351,1,0.0,0.0,0.0,-0.021171331,0.6474931,-1.3859735,0.035068817,0.64668995,-1.3934298,-0.03925219,0.63956344,-1.4099216,0.033711493,0.6468905,-1.4064149,33.981136,30.772808,-38.226833,-14.544417,-0.0038755238,-0.023253143,0.028308174,0.0,0.0,-0.02426415,-0.038755238,-0.06200838,0.016176099,-0.05038181,0.034879714,-0.016176099,0.015502095,0.0,0.015502095,-0.011626571,-0.028562207,0.6061882,-1.2562878,0.008109637,0.71201736,-1.3031124,0.044574834,0.7209885,-1.2213398,0.0072984397,0.70359313,-1.2479485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4139276,-6.89764,-2.1129546,-8.110366,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.940252,166,16.87195500016969,6.040979000317748,9117373,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859735,0.035068817,0.6466597,-1.3934456,-0.039191633,0.6396543,-1.4099216,0.03377205,0.64686024,-1.406399,33.981136,30.772839,-38.226833,-14.544417,0.019377619,0.019377619,0.020220125,0.05038181,-0.0077510476,-0.046506286,0.05038181,-0.023253143,0.0485283,0.019377619,0.034879714,0.010110063,0.019377619,0.04263076,-0.06200838,0.0038755238,-0.030510282,0.6093256,-1.2477846,0.0057152095,0.7080312,-1.3132079,0.047298767,0.7280855,-1.2179896,0.010128209,0.69598395,-1.2495431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3262753,-6.893363,-2.166734,-8.090118,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.9542377,167,10.27785699989181,3.9807030007068533,9117393,1,0.0,0.0,0.0,-0.021171331,0.6475234,-1.3859735,0.035068817,0.64672023,-1.3934298,-0.03925219,0.6395937,-1.4099216,0.033741772,0.64686024,-1.4064149,33.981136,30.772808,-38.226803,-14.544387,0.0,-0.015502095,0.02426415,0.034879714,0.08526152,-0.022242136,-0.054257333,-0.034879714,0.018198112,-0.015502095,0.038755238,-0.020220125,0.015502095,-0.015502095,-0.04263076,0.06975943,-0.030187879,0.6066421,-1.2438613,0.007116283,0.69995373,-1.3093392,0.046090305,0.73170376,-1.228197,0.009772802,0.69310266,-1.2504493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2245536,-7.039557,-2.2232447,-8.101034,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.9786575,168,14.631604999522096,5.879722000827314,9117413,1,0.0,0.0,0.0,-0.021141052,0.64746284,-1.3859735,0.035099097,0.6467505,-1.3934298,-0.03928247,0.63953316,-1.4099059,0.033681214,0.6469511,-1.4064149,33.98111,30.772839,-38.226833,-14.544417,0.038755238,-0.077510476,0.042462263,0.038755238,0.07363495,-0.020220125,-0.054257333,-0.06975943,0.0485283,-0.09301257,0.08913705,-0.020220125,-0.027128667,0.07363495,-0.03100419,0.0,-0.030208183,0.60344046,-1.2437615,0.007472065,0.70471334,-1.3074987,0.044813782,0.7265309,-1.2292948,0.008035576,0.6966699,-1.2493109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.294648,-6.913011,-2.193552,-8.119119,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444686.9981403,169,14.04277199981152,5.9267329997965135,9117433,1,0.0,0.0,0.0,-0.021110773,0.6474931,-1.3859735,0.035068817,0.64672023,-1.3934298,-0.039221913,0.63956344,-1.4099375,0.033741772,0.6468905,-1.4064149,33.981136,30.772839,-38.226864,-14.544417,0.06200838,0.011626571,0.02426415,-0.019377619,0.038755238,-0.020220125,0.054257333,-0.015502095,-0.0080880495,0.011626571,0.0,-0.010110063,-0.023253143,0.038755238,-0.06975943,0.0,-0.029572764,0.60297066,-1.2472982,0.0068572476,0.71046555,-1.3088354,0.044844404,0.7224203,-1.2194968,0.0077257548,0.70126796,-1.2524942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3716168,-6.944169,-2.2267833,-8.074289,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.0182166,170,14.047156000742689,4.97954299862613,9117453,1,0.0,0.0,0.0,-0.02120161,0.6474931,-1.3859893,0.035068817,0.64668995,-1.3934298,-0.03925219,0.639624,-1.4099216,0.033741772,0.64686024,-1.4064149,33.98111,30.772839,-38.226833,-14.544387,-0.046506286,-0.065883905,-0.0080880495,0.03100419,0.06200838,-0.022242136,-0.038755238,-0.0077510476,0.02426415,-0.038755238,0.019377619,-0.018198112,-0.027128667,0.04263076,-0.09301257,0.054257333,-0.029226124,0.6084743,-1.2534653,0.007928444,0.70800203,-1.3010873,0.044257306,0.7233134,-1.2205937,0.0069376887,0.7033589,-1.2498132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4017744,-6.9693685,-2.1570714,-8.065115,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.040174,171,15.933341999698314,4.186954998658621,9117473,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859735,0.035068817,0.64668995,-1.3934298,-0.039221913,0.639624,-1.4099216,0.03377205,0.64686024,-1.4064149,33.981136,30.772808,-38.226803,-14.544417,0.046506286,0.019377619,0.020220125,0.038755238,0.03100419,-0.016176099,-0.011626571,-0.054257333,0.022242136,0.019377619,0.038755238,-0.012132075,0.015502095,-0.015502095,-0.038755238,0.038755238,-0.030349959,0.60971105,-1.2492267,0.0055190106,0.7043198,-1.307894,0.04662033,0.72769994,-1.2205396,0.009000446,0.69638294,-1.2508131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2930536,-6.969734,-2.1999655,-8.05471,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.0601788,172,15.591498999128817,4.20990000020538,9117493,1,0.0,0.0,0.0,-0.021171331,0.6474931,-1.3859893,0.035099097,0.64668995,-1.3934298,-0.039221913,0.63956344,-1.4099216,0.033711493,0.64686024,-1.406399,33.98111,30.772839,-38.226803,-14.544387,-0.011626571,-0.05813286,0.0020220124,0.04263076,-0.015502095,-0.020220125,0.05038181,-0.05813286,0.018198112,-0.034879714,-0.019377619,0.012132075,-0.03100419,0.038755238,-0.015502095,0.06200838,-0.030978361,0.60964,-1.2449355,0.004441923,0.7067219,-1.3134974,0.047210157,0.73027086,-1.2205585,0.009158317,0.69514966,-1.2513349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238092,-7.012144,-2.2500248,-8.139387,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.076167,173,10.820958001204417,3.4210559988423483,9117515,1,0.0,0.0,0.0,-0.021141052,0.6474931,-1.3859893,0.035099097,0.6467505,-1.3934298,-0.03925219,0.63956344,-1.4099216,0.033711493,0.6469511,-1.4064149,33.98111,30.772839,-38.226803,-14.544417,0.038755238,0.0,0.02426415,0.015502095,0.05813286,-0.020220125,0.011626571,0.0,0.020220125,0.0,0.096888095,-0.02426415,-0.027128667,0.038755238,0.027128667,-0.0038755238,-0.03007154,0.6035453,-1.2429785,0.0065430985,0.70673925,-1.3114574,0.045820504,0.72612447,-1.2241452,0.008298444,0.6976407,-1.2542642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2099833,-6.946809,-2.1809282,-8.113813,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.0960639,174,10.228348999589798,5.692542999895522,9117536,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859893,0.035068817,0.6466597,-1.393414,-0.03925219,0.6395937,-1.4099375,0.033741772,0.6468905,-1.4064149,33.98111,30.77287,-38.226803,-14.544417,0.06975943,0.0,-0.0040440247,0.0,0.027128667,0.0080880495,-0.038755238,0.0,-0.010110063,-0.0077510476,0.05038181,-0.014154087,-0.034879714,0.10851467,-0.011626571,-0.0077510476,-0.028903238,0.60214674,-1.2528526,0.008098427,0.70727336,-1.3033869,0.0440541,0.72094023,-1.2242225,0.006903489,0.70241,-1.2518432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3050833,-6.9547434,-2.1564107,-8.068823,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.117246,175,11.336444000335177,4.074659998877905,9117555,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859735,0.035068817,0.64668995,-1.393414,-0.039221913,0.6396543,-1.4099216,0.03380227,0.64682996,-1.4064149,33.981136,30.772839,-38.226746,-14.544417,0.027128667,-0.0038755238,0.010110063,0.054257333,0.081386,0.0040440247,0.0,-0.0038755238,0.016176099,0.046506286,-0.019377619,-0.014154087,0.0038755238,0.038755238,-0.05038181,0.03100419,-0.02962492,0.6057368,-1.2501264,0.007584904,0.70408833,-1.3047335,0.04479491,0.7236996,-1.2209674,0.00827783,0.69961005,-1.2510173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305038,-6.969474,-2.2089646,-8.067459,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.1520848,176,24.318675999893458,5.969230998744024,9117575,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859893,0.035068817,0.64668995,-1.3934298,-0.039221913,0.6395937,-1.4099216,0.033741772,0.64686024,-1.4064149,33.981136,30.772839,-38.226803,-14.544447,0.0077510476,-0.034879714,0.0,0.0,0.038755238,-0.018198112,-0.0038755238,-0.054257333,0.020220125,-0.03100419,0.019377619,-0.018198112,0.0077510476,0.03100419,-0.015502095,-0.019377619,-0.030898467,0.610512,-1.2464256,0.006116538,0.7019715,-1.3086332,0.047410004,0.73019195,-1.222967,0.010299468,0.69449526,-1.2491374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.275144,-6.9460487,-2.217339,-8.122186,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.1681008,177,15.355965000708238,5.068540000138455,9117601,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859893,0.035099097,0.64672023,-1.393414,-0.03925219,0.63956344,-1.4099375,0.033711493,0.6468905,-1.4064149,33.98108,30.772839,-38.226833,-14.544417,0.046506286,0.015502095,0.028308174,0.019377619,-0.0038755238,0.0080880495,0.0,0.0,-0.0080880495,0.0,-0.015502095,-0.022242136,-0.08913705,0.046506286,0.011626571,-0.015502095,-0.030082783,0.6080502,-1.2462523,0.0057213916,0.7094574,-1.3130356,0.046819642,0.72891414,-1.2219652,0.0088169975,0.6963598,-1.2467853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2991374,-6.8789296,-2.2030523,-8.125487,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.1902857,178,16.50729299944942,6.054067998775281,9117621,1,0.0,0.0,0.0,-0.021141052,0.6474931,-1.3859735,0.035068817,0.64668995,-1.393414,-0.03925219,0.63956344,-1.4099375,0.033741772,0.6468905,-1.4064149,33.98108,30.77278,-38.226803,-14.544387,0.034879714,-0.011626571,0.020220125,0.0038755238,0.015502095,0.0,-0.034879714,-0.05813286,-0.010110063,-0.0038755238,0.023253143,-0.016176099,-0.077510476,-0.065883905,0.015502095,0.046506286,-0.028407363,0.6034704,-1.249684,0.007493447,0.71118915,-1.3074006,0.044177517,0.72413075,-1.2257841,0.0059630726,0.70061237,-1.2465717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.306403,-6.9414134,-2.1320071,-8.101077,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.204219,179,10.370693998993374,4.0507239991711685,9117643,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859893,0.035068817,0.64668995,-1.393414,-0.039221913,0.639624,-1.4099216,0.03377205,0.64686024,-1.4064149,33.981136,30.772808,-38.226803,-14.544417,0.03100419,0.0,-0.0080880495,0.038755238,0.05038181,0.010110063,-0.023253143,-0.06975943,0.020220125,0.011626571,0.019377619,-0.010110063,0.019377619,0.0038755238,-0.038755238,0.038755238,-0.029190978,0.6046411,-1.2506121,0.0070133456,0.70759445,-1.3072137,0.04429411,0.723262,-1.2239707,0.007564187,0.69985974,-1.2459124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3088746,-6.9194674,-2.1365652,-8.077719,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.2260542,180,12.130983999668388,4.173225999693386,9117663,1,0.0,0.0,0.0,-0.021171331,0.6475537,-1.3859735,0.035068817,0.64668995,-1.3934298,-0.039221913,0.639624,-1.4099375,0.033741772,0.64686024,-1.406399,33.981136,30.772808,-38.226803,-14.544417,0.019377619,0.0038755238,0.032352198,0.011626571,0.038755238,-0.020220125,-0.03100419,-0.03100419,-0.0040440247,-0.03100419,0.015502095,-0.0040440247,0.023253143,-0.011626571,-0.038755238,0.034879714,-0.03009126,0.6080716,-1.2488,0.0062479195,0.70416474,-1.3093292,0.045899644,0.72847307,-1.2236878,0.00928642,0.6954491,-1.2463169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3251932,-6.959446,-2.1470015,-8.110114,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.2480671,181,14.077493999138824,5.962766999800806,9117683,1,0.0,0.0,0.0,-0.021110773,0.6474931,-1.386005,0.035068817,0.64672023,-1.3933983,-0.03925219,0.63956344,-1.4099216,0.033711493,0.6468905,-1.4064149,33.98111,30.772808,-38.226833,-14.544356,0.06975943,-0.05813286,-0.020220125,-0.034879714,0.03100419,0.030330187,-0.038755238,-0.06200838,0.030330187,-0.04263076,-0.034879714,-0.014154087,-0.054257333,0.0,-0.034879714,0.10076362,-0.030492662,0.6095275,-1.2494624,0.0061238254,0.7078247,-1.3100432,0.045513995,0.7277861,-1.2218082,0.007988507,0.69648206,-1.2459137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36463,-6.962929,-2.1903079,-8.144608,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.268863,182,14.801085999351926,4.165032998571405,9117703,1,0.0,0.0,0.0,-0.02120161,0.64746284,-1.3859735,0.035129372,0.64672023,-1.393414,-0.03928247,0.63956344,-1.4099216,0.033711493,0.6469208,-1.4064149,33.98111,30.772808,-38.226864,-14.544417,-0.077510476,-0.04263076,0.03437421,-0.023253143,0.027128667,-0.022242136,-0.05813286,-0.023253143,0.020220125,-0.05038181,0.077510476,-0.014154087,-0.038755238,0.019377619,-0.08913705,0.0,-0.029921703,0.60741276,-1.2544953,0.007161409,0.7069688,-1.3029038,0.04377973,0.7248341,-1.2257853,0.00620897,0.69909453,-1.2445698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4059896,-7.014615,-2.1312242,-8.197428,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788444687.2900915,183,15.961151000738028,5.2435590005188715,9117723,1,0.0,0.0,0.0,-0.021141052,0.6475234,-1.3859735,0.035008263,0.6466597,-1.3933983,-0.039221913,0.639624,-1.4099216,0.033741772,0.64686024,-1.4064306,33.98111,30.772839,-38.226803,-14.544387,0.05813286,0.0038755238,0.0040440247,-0.07363495,-0.0077510476,0.038418237,-0.0077510476,-0.027128667,0.016176099,-0.038755238,0.019377619,-0.03437421,-0.019377619,0.04263076,0.0,0.019377619,-0.030124065,0.6083048,-1.2528987,0.0060576084,0.70804346,-1.3042902,0.043262906,0.72361386,-1.2213969,0.006270407,0.7002847,-1.247146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3534236,-6.9628696,-2.1156557,-8.133614,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
