time_s,loop,loop_dt_ms,inference_ms,state_tick,enabled,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788442716.31398,11,17.41250899976876,5.337681999662891,7146786,1,0.0,0.0,0.0,-0.03661287,0.61403644,-1.3678069,0.03173829,0.73107344,-1.3918502,-0.035891384,0.6565189,-1.3525786,0.0370723,0.74023616,-1.3672541,13.609326,26.807755,-31.835583,-0.9627043,-0.019377619,0.13176781,-0.020220125,-0.0038755238,0.3100419,0.0080880495,-0.077510476,0.29841533,0.07885849,-0.06975943,0.48444048,0.2426415,-0.43018317,-0.895246,-1.7091061,-3.019033,-0.029085467,0.6154372,-1.2092865,0.017831853,0.71608114,-1.2438133,0.0050527942,0.7025811,-1.1712644,-0.0015902678,0.73003626,-1.2506317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4385393,-0.0071503967,-2.4684403,-3.1783245,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.335979,12,19.336575000124867,5.955761000222992,7146806,1,0.0,0.0,0.0,-0.036733985,0.6152173,-1.3658955,0.03207134,0.7351004,-1.3919766,-0.036830008,0.6634827,-1.3524048,0.036648393,0.7500764,-1.3621202,13.595428,26.801064,-31.864162,-1.0152359,0.0038755238,0.03100419,0.15973899,0.08526152,0.08913705,-0.05863836,-0.054257333,0.3914279,0.044484273,-0.038755238,0.44568524,0.20017922,-1.1006488,-0.034879714,-1.7711143,-2.7787507,-0.02441586,0.59612626,-1.1992205,0.02204812,0.75110644,-1.2401309,0.0007641963,0.70076936,-1.1813107,-0.010219421,0.74325204,-1.2326536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4080582,0.92077875,-2.255971,-2.5651262,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.3546958,13,18.038747999526095,5.955986000117264,7146828,1,0.0,0.0,0.0,-0.035734892,0.6155503,-1.3626097,0.032313563,0.7373409,-1.3918817,-0.037708044,0.66978043,-1.3522311,0.036103368,0.7572219,-1.3549641,13.575537,26.804333,-31.899982,-1.065224,0.027128667,0.054257333,0.2547736,-0.015502095,-0.038755238,-0.016176099,-0.06975943,0.35267267,0.026286162,-0.054257333,0.23640695,0.38013834,-1.0115118,0.162772,-1.5889648,-2.491962,-0.02281369,0.5866781,-1.2008516,0.022298397,0.7696941,-1.2288159,-0.003373718,0.6941756,-1.1949102,-0.008992635,0.7541633,-1.2296913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0259662,1.2387052,-1.797203,-1.7205775,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.3731587,14,15.661601999454433,4.2302969995944295,7146848,1,0.0,0.0,0.0,-0.03476596,0.61188674,-1.3589765,0.030920796,0.7419128,-1.3918028,-0.038404435,0.67483675,-1.3500196,0.03489232,0.76094604,-1.3470498,13.558702,26.811388,-31.931591,-1.0995286,-0.0077510476,0.09301257,0.18400313,-0.046506286,-0.05813286,-0.012132075,-0.08526152,0.23253144,0.18602514,-0.08526152,0.15502095,0.29925784,-1.0153872,0.54257333,-1.554085,-1.8408737,-0.020979285,0.5868219,-1.2142454,0.02058349,0.7780407,-1.2216272,-0.0034703687,0.68301713,-1.1907796,-0.012668945,0.76658016,-1.2349575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.350409,1.29953,-1.4790534,-0.66378224,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.3947737,15,16.932323999753862,4.172405999270268,7146868,1,0.0,0.0,0.0,-0.034917355,0.6123712,-1.3545375,0.030648299,0.743245,-1.3914552,-0.03861636,0.6780765,-1.3463546,0.034831762,0.764761,-1.3421843,13.544926,26.816141,-31.958752,-1.1290793,0.0,0.07363495,0.23859747,0.015502095,0.0,0.010110063,-0.027128667,0.24028248,0.24466349,0.0038755238,0.1782741,0.1314308,-0.5503244,0.32166848,-1.1665326,-1.2440431,-0.02102737,0.5972559,-1.2249973,0.016965041,0.7676998,-1.2181494,0.00018348312,0.6834178,-1.1788459,-0.009836865,0.7679375,-1.2369182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8250448,0.8287447,-1.1423101,0.16916645,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.4147437,16,16.304196000419324,4.224248999889824,7146888,1,0.0,0.0,0.0,-0.034614563,0.6123409,-1.3516467,0.03049691,0.7440322,-1.390934,-0.038343877,0.678894,-1.3419315,0.035013378,0.76909065,-1.3401781,13.540142,26.81944,-31.978218,-1.1486689,-0.019377619,-0.038755238,0.06672641,-0.027128667,0.05813286,0.0060660373,-0.09301257,0.019377619,0.2547736,0.0,0.19765173,-0.020220125,-0.011626571,0.065883905,-0.81386006,-0.7169719,-0.025557406,0.6131571,-1.2193036,0.008996217,0.7513995,-1.2350403,0.0061887917,0.6906137,-1.1604024,-0.0019147247,0.7601279,-1.2417213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55775213,0.32566443,-1.0466366,0.7301141,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.4385126,17,20.00435300033132,6.046357999366592,7146908,1,0.0,0.0,0.0,-0.03434205,0.6126437,-1.3507777,0.030406076,0.74409276,-1.3906496,-0.038495272,0.67971146,-1.3383614,0.034771204,0.7722093,-1.3402413,13.540778,26.820198,-31.989998,-1.1543914,0.03100419,0.034879714,0.050550308,0.06200838,0.12401676,0.016176099,0.015502095,0.023253143,0.19815722,-0.046506286,0.13951886,-0.026286162,-0.027128667,0.03100419,-0.577453,0.096888095,-0.030539181,0.6204418,-1.1981995,0.0043637543,0.72623336,-1.2536005,0.010631274,0.7029328,-1.1588805,0.0070833997,0.7494043,-1.2534889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.56439555,0.12965277,-1.0257046,1.3250895,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.4619932,18,22.64036000087799,6.729241000357433,7146928,1,0.0,0.0,0.0,-0.034281492,0.6134006,-1.3505882,0.03025469,0.7433661,-1.3908865,-0.03925219,0.679227,-1.3335749,0.03413534,0.7719065,-1.3404309,13.540778,26.820017,-31.99902,-1.150758,0.03100419,-0.0077510476,0.0080880495,0.07363495,0.06975943,-0.012132075,0.023253143,-0.11626572,0.20826729,-0.077510476,-0.015502095,-0.046506286,0.015502095,0.034879714,-0.59683067,0.4185566,-0.032891627,0.61960375,-1.1837841,0.0026268796,0.7159475,-1.2604576,0.011027424,0.7053054,-1.1597564,0.011447007,0.7485024,-1.2579159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6968807,0.17637089,-1.0925143,1.56042,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.4826388,19,19.95286299916188,6.042709999746876,7146952,1,0.0,0.0,0.0,-0.034584284,0.6156714,-1.3484398,0.03049691,0.74030805,-1.3913447,-0.039766908,0.6785307,-1.3286304,0.033590376,0.7702715,-1.3406204,13.540627,26.819956,-32.009373,-1.1397067,0.015502095,0.28678876,0.15367295,0.06975943,-0.011626571,-0.010110063,-0.019377619,0.0,0.21837734,-0.038755238,-0.06200838,-0.010110063,-0.023253143,0.04263076,-0.5038181,0.67434114,-0.03091402,0.6079946,-1.1962267,0.0047455723,0.7036573,-1.2462131,0.007536301,0.69339013,-1.1686912,0.012151282,0.7495845,-1.2446333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80414504,0.12822188,-0.88404775,1.5059023,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.513528,20,29.916604999925767,9.379584999805957,7146974,1,0.0,0.0,0.0,-0.034947634,0.616065,-1.3438587,0.03073913,0.73964196,-1.3913131,-0.039433867,0.679227,-1.324697,0.034014225,0.768364,-1.340731,13.540263,26.820137,-32.02212,-1.12369,0.011626571,-0.077510476,0.29521382,-0.019377619,0.011626571,-0.014154087,0.054257333,0.08526152,0.17793709,0.06200838,-0.08913705,-0.050550308,-0.065883905,0.038755238,-0.8913705,1.0308893,-0.02545143,0.6096738,-1.2144723,0.009408113,0.7150754,-1.2213874,0.0013980714,0.6741429,-1.1568189,0.0056583295,0.76815385,-1.237246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8798322,0.19346423,-0.83041,1.4507431,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788442716.5365012,21,22.318678999909025,7.892437000009522,7147006,1,0.0,0.0,0.0,-0.03503847,0.61261344,-1.3387563,0.030163858,0.73764366,-1.3902862,-0.038798034,0.681952,-1.3215218,0.034740925,0.7633985,-1.3403993,13.540051,26.82265,-32.039017,-1.0958043,0.0038755238,-0.0038755238,0.11121068,-0.054257333,0.05038181,0.012132075,-0.027128667,0.03100419,0.09301257,0.011626571,-0.21315381,0.0020220124,-0.06975943,0.15502095,-0.3759258,1.1122752,-0.021502046,0.6067889,-1.2211677,0.0077908537,0.7196458,-1.2117964,-0.0013514045,0.658527,-1.1418341,0.0009090414,0.7831879,-1.2516512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0574794,0.24736509,-0.6057256,1.4418547,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
