time_s,loop,loop_dt_ms,inference_ms,ipc_ms,state_age_ms,action_state_age_ms,state_tick,enabled,warmup,cmd_vx,cmd_vy,cmd_vyaw,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,dq_0,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,imu_rpy_r,imu_rpy_p,imu_rpy_y,battery_voltage,battery_current,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13,action_14,action_15,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kd_0,kd_1,kd_2,kd_3,kd_4,kd_5,kd_6,kd_7,kd_8,kd_9,kd_10,kd_11,kd_12,kd_13,kd_14,kd_15
1788699157.811568,1,6.03204900005494,4.26579599991328,5.951569999979256,0.654253,6.611487,867226,1,1,0.0,0.0,0.0,-0.017719746,0.6419668,-1.3912338,0.03416049,0.6403014,-1.3963997,-0.040644974,0.641259,-1.4230963,0.032893956,0.6392001,-1.418926,-0.32284927,-0.20576608,-0.1363397,-0.18878037,-0.015502095,0.019377619,0.0080880495,0.05813286,-0.034879714,-0.018198112,0.027128667,-0.10851467,0.0485283,0.015502095,0.065883905,-0.016176099,-0.054257333,0.015502095,0.038755238,-0.011626571,0.8411016,1.5090352,4.694089,-1.8058946,1.4842969,5.0259943,2.1522305,1.58325,6.4010305,-1.6327267,1.58325,6.2113705,0.0,-0.024738282,0.0,0.0,0.99983424,0.0033455133,0.005269458,0.01710084,-0.006391586,0.0053263213,0.009587379,-0.04189853,-0.093373865,9.445126,0.0068705697,0.010422936,0.03423982,30.00434684753418,2.324359655380249,0.28522548,-0.33284768,-0.34026292,0.15875132,-0.059669707,-0.19060145,-0.2933221,-0.15938294,-0.028090063,0.1955058,0.62589395,-1.1300114,0.05446076,0.14582033,0.7548985,-1.5880818,-0.014917427,0.6223497,-1.3733305,0.07130637,0.5867881,-1.3850657,0.01361519,0.7064551,-1.1112753,-0.007022516,0.7188765,-1.1435264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5938294,1.5875132,-15.880818,-11.300115,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.8293402,2,4.7795729999506875,2.5062949999892226,4.720917999975427,2.3359,7.061554,867244,1,1,0.0,0.0,0.0,-0.017719746,0.6419668,-1.391218,0.034099936,0.6403014,-1.3964155,-0.040614694,0.64134985,-1.4231279,0.032893956,0.63913953,-1.4189419,-0.32284927,-0.20579636,-0.13636997,-0.18875009,0.046506286,-0.04263076,0.022242136,0.0,0.0038755238,-0.032352198,-0.027128667,-0.05038181,-0.0040440247,-0.023253143,0.0038755238,-0.04044025,-0.06975943,-0.015502095,-0.038755238,0.05038181,0.86583984,1.5090352,4.646674,-1.8058946,1.4842969,5.0734096,2.1522305,1.58325,6.4010305,-1.6822032,1.5090352,6.2587852,0.0,0.0,0.049476564,0.0,0.999833,0.0033183282,0.0052309134,0.017191084,-0.0042610574,-0.0010652643,0.0074568503,0.029927522,-0.10175357,9.506178,0.0068158163,0.010346172,0.034419782,30.00434684753418,2.358541488647461,0.32700807,-0.3069951,-0.45693535,0.08291702,-0.06170641,-0.18496102,-0.40315273,-0.15682895,-0.04895907,0.25128877,0.5876278,-1.2222788,0.043100484,0.15170524,0.6679911,-1.7251813,-0.015426602,0.62375975,-1.4007882,0.08175202,0.5932512,-1.4142338,0.010775121,0.70792633,-1.1330022,-0.012239767,0.7328222,-1.153093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5682895,0.8291702,-17.251814,-12.222788,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.8487875,3,4.180646000008892,2.3968259999946895,4.124071999967782,2.055717,6.184428,867264,1,1,0.0,0.0,0.0,-0.017719746,0.6420274,-1.391218,0.034130216,0.6402711,-1.3963997,-0.040644974,0.64138013,-1.4231122,0.032893956,0.63910925,-1.4189419,-0.322819,-0.20576608,-0.13636997,-0.18878037,0.04263076,0.0,0.022242136,0.038755238,-0.05038181,-0.0080880495,-0.08913705,-0.034879714,0.022242136,-0.03100419,0.0,-0.038418237,-0.015502095,0.011626571,-0.038755238,-0.015502095,0.86583984,1.4842969,4.646674,-1.7811563,1.4595586,5.0259943,2.1522305,1.5090352,6.4010305,-1.6327267,1.5090352,6.2587852,0.049476564,-0.024738282,0.0,0.0,0.9998328,0.0033323984,0.0052279094,0.017198436,0.0010652643,0.0053263213,0.0,-0.038307227,-0.15682021,9.415198,0.0068439273,0.010339631,0.03443461,30.00434684753418,2.290177822113037,0.33512783,-0.326109,-0.4993647,0.024768095,-0.08755611,-0.2444874,-0.44700477,-0.19818279,-0.04432325,0.26656568,0.49960485,-1.2797197,0.054037154,0.13398734,0.569972,-1.798515,-0.021889027,0.60887814,-1.4117512,0.08378196,0.5884728,-1.4248412,0.013509288,0.7034969,-1.157507,-0.011080813,0.7366414,-1.1750988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.981828,0.24768096,-17.98515,-12.797197,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.8674254,4,3.159267999990334,2.321148999953948,3.102340999930675,1.996102,5.102699,867284,1,1,0.0,0.0,0.0,-0.017719746,0.64193654,-1.3912338,0.034130216,0.6403317,-1.3963839,-0.040644974,0.6413196,-1.4231122,0.032893956,0.6391698,-1.4189419,-0.32284927,-0.20576608,-0.13636997,-0.18878037,0.038755238,-0.08913705,0.018198112,-0.0038755238,0.0,0.020220125,-0.038755238,-0.046506286,0.020220125,0.015502095,-0.019377619,-0.032352198,-0.046506286,0.011626571,-0.015502095,-0.019377619,0.86583984,1.5585117,4.646674,-1.7811563,1.4595586,5.0734096,2.1522305,1.58325,6.3062005,-1.6079884,1.5090352,6.2587852,0.024738282,-0.024738282,0.024738282,0.0,0.99983513,0.0033523235,0.0052479613,0.017053718,0.010652643,0.0,-0.012783172,-0.073023155,-0.12928689,9.498995,0.0068829623,0.010380039,0.034145474,30.013200759887695,2.290177822113037,0.3334472,-0.39420247,-0.59321237,0.049213525,-0.109945506,-0.28679112,-0.455533,-0.29889268,-0.025849115,0.25498497,0.3797942,-1.3403895,0.06775746,0.12824027,0.48192975,-1.8482836,-0.027486376,0.59830225,-1.4138832,0.0833618,0.5714494,-1.448303,0.016939364,0.7020601,-1.1795175,-0.006462279,0.7337463,-1.2050514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.988927,0.49213526,-18.482836,-13.403894,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.8874376,5,2.9005559999859543,2.2492460000194114,2.8476929999214917,2.330908,5.183081,867304,1,1,0.0,0.0,0.0,-0.017689466,0.64193654,-1.3912338,0.034130216,0.64036196,-1.3963997,-0.040644974,0.641259,-1.4231279,0.032863677,0.6392001,-1.4189103,-0.322819,-0.20576608,-0.13640025,-0.18875009,0.04263076,-0.011626571,0.020220125,-0.034879714,0.038755238,-0.022242136,0.0,-0.038755238,-0.0080880495,-0.038755238,0.05813286,0.012132075,-0.015502095,0.05038181,-0.038755238,0.015502095,0.86583984,1.58325,4.646674,-1.8058946,1.4842969,5.0259943,2.1522305,1.5090352,6.3062005,-1.6079884,1.58325,6.2587852,0.049476564,-0.024738282,0.0,0.0,0.9998363,0.0033559399,0.0052424315,0.016991027,-0.0042610574,-0.0021305287,0.0074568503,-0.04070143,-0.094570965,9.473856,0.0068893544,0.0103692915,0.034020066,30.013200759887695,2.290177822113037,0.29722768,-0.4852168,-0.64829534,0.024989787,-0.13304442,-0.3659977,-0.48558918,-0.3978535,-0.043894917,0.1597514,0.21596271,-1.3972621,0.06907156,0.004676424,0.36051545,-1.9491994,-0.033261105,0.57850057,-1.4213972,0.07430692,0.5486958,-1.4620738,0.01726789,0.6711691,-1.209871,-0.010973729,0.7099379,-1.2460092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.978535,0.24989787,-19.491995,-13.972621,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.9074295,6,3.155108999976619,2.4205060000213052,3.096838000033131,0.084766,3.186372,867326,1,1,0.0,0.0,0.0,-0.017719746,0.6419668,-1.391218,0.03416049,0.6403317,-1.3963997,-0.040614694,0.64134985,-1.4231437,0.032893956,0.63913953,-1.4189419,-0.32284927,-0.20576608,-0.13640025,-0.18875009,0.03100419,0.0,0.014154087,0.06975943,0.04263076,-0.016176099,0.054257333,-0.015502095,-0.036396224,-0.027128667,0.0,-0.038418237,-0.077510476,0.038755238,-0.06200838,0.03100419,0.86583984,1.4842969,4.694089,-1.7811563,1.4100821,5.0259943,2.2264454,1.58325,6.3062005,-1.6327267,1.5090352,6.2113705,0.0,-0.024738282,0.0,-0.049476564,0.9998344,0.0033433307,0.0052229688,0.01710725,-0.0042610574,-0.0042610574,0.009587379,0.022744916,-0.11492168,9.478644,0.0068646753,0.010330001,0.034252282,30.00434684753418,2.2559962272644043,0.2964648,-0.48072168,-0.6489641,0.036202047,-0.13160497,-0.3750153,-0.4881349,-0.39300087,-0.04041584,0.17646065,0.2127327,-1.396847,0.06876166,0.009420052,0.37152687,-1.9408579,-0.032901242,0.5762462,-1.4220337,0.0741162,0.5498196,-1.4622409,0.017190415,0.67235506,-1.2071183,-0.01010396,0.7141152,-1.2468168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9300086,0.36202046,-19.408579,-13.96847,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.9274063,7,3.1164529999614388,2.2410870000157956,3.063014999952429,0.082814,3.150149,867346,1,1,0.0,0.0,0.0,-0.017750025,0.6419971,-1.391218,0.034099936,0.6402711,-1.3963997,-0.040584415,0.64138013,-1.4231122,0.032924235,0.63910925,-1.4189419,-0.32278872,-0.20576608,-0.13636997,-0.18875009,-0.015502095,0.0,0.020220125,-0.011626571,-0.04263076,-0.0080880495,0.023253143,-0.06975943,0.016176099,0.019377619,0.0,-0.04044025,0.023253143,0.03100419,-0.034879714,0.05038181,0.89057815,1.4842969,4.694089,-1.8058946,1.4595586,5.0259943,2.1522305,1.4842969,6.3062005,-1.6327267,1.5090352,6.3062005,0.024738282,0.0,0.0,0.0,0.99983317,0.003320751,0.0052110804,0.017187167,0.008522115,0.003195793,0.006391586,0.010773907,-0.15442601,9.507375,0.0068199374,0.010306456,0.034411825,30.013200759887695,2.290177822113037,0.29447025,-0.47977445,-0.65418804,0.030295145,-0.13438678,-0.37227267,-0.4788435,-0.3928168,-0.032606605,0.16449147,0.21677451,-1.4152913,0.069246955,0.017006643,0.37674102,-1.9487615,-0.033596694,0.57693183,-1.4197109,0.07361756,0.5500564,-1.463547,0.017311739,0.6742517,-1.2058147,-0.008151651,0.7111229,-1.2458063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.928168,0.30295146,-19.487614,-14.152913,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.9474266,8,3.129252999997334,2.1666889999778505,3.0763579999302237,0.086014,3.16682,867366,1,1,0.0,0.0,0.0,-0.017719746,0.6419668,-1.3912495,0.03416049,0.64036196,-1.3963997,-0.040614694,0.64134985,-1.4231279,0.032924235,0.63913953,-1.418926,-0.322819,-0.2057358,-0.13636997,-0.18878037,0.023253143,-0.038755238,-0.028308174,0.04263076,0.08526152,-0.010110063,-0.019377619,-0.034879714,-0.012132075,0.019377619,0.023253143,-0.0080880495,-0.015502095,0.065883905,0.0038755238,-0.019377619,0.86583984,1.4595586,4.788919,-1.8306329,1.5585117,5.1208243,2.1522305,1.58325,6.3062005,-1.6079884,1.58325,6.2587852,0.024738282,-0.024738282,0.0,0.0,0.9998351,0.0033256356,0.0052198754,0.017072404,0.006391586,-0.0010652643,-0.0149137005,-0.10414778,-0.19871874,9.487024,0.006828823,0.010324659,0.034182373,30.013200759887695,2.2559962272644043,0.28547722,-0.50272346,-0.66666996,0.042617094,-0.1389474,-0.3616982,-0.45569095,-0.3990502,-0.023674894,0.1275178,0.21299046,-1.4117386,0.08215152,0.031449776,0.35933158,-1.9447691,-0.03473685,0.5795755,-1.4139227,0.071369305,0.54431915,-1.4666674,0.02053788,0.67786247,-1.210167,-0.0059187235,0.70187944,-1.2467524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.990502,0.42617095,-19.447691,-14.117386,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.9674115,9,3.1284530000448285,2.160737000053814,3.0776069999092215,0.080542,3.162884,867386,1,1,0.0,0.0,0.0,-0.017689466,0.6419668,-1.3912338,0.034221046,0.6403317,-1.3963997,-0.040644974,0.6412893,-1.4231122,0.032893956,0.6392001,-1.418926,-0.322819,-0.20576608,-0.13640025,-0.18875009,0.034879714,0.019377619,0.030330187,0.13564333,-0.0077510476,-0.020220125,-0.0077510476,-0.015502095,0.020220125,0.0,0.054257333,-0.014154087,-0.027128667,0.027128667,-0.038755238,0.03100419,0.8411016,1.58325,4.788919,-1.7811563,1.4595586,4.978579,2.2264454,1.58325,6.3062005,-1.6327267,1.5090352,6.2587852,0.024738282,-0.024738282,0.049476564,-0.024738282,0.99983686,0.0033539413,0.0052317274,0.016958803,-0.0010652643,0.0021305287,0.003195793,-0.12569559,-0.093373865,9.519346,0.0068846587,0.010348175,0.033955507,30.013200759887695,2.2559962272644043,0.29100847,-0.49282032,-0.6421093,0.038566675,-0.12842157,-0.38378686,-0.46273443,-0.40028346,-0.0329786,0.17025253,0.1943022,-1.3925567,0.07130621,0.0068296045,0.3767616,-1.9562197,-0.032105394,0.5740533,-1.4156835,0.07275212,0.54679495,-1.4605273,0.017826552,0.6717074,-1.2058096,-0.00824465,0.71256316,-1.2514244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0028343,0.38566676,-19.562197,-13.925567,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
1788699157.9874468,10,3.140805000043656,2.140929999995933,3.092614000024696,0.077022,3.173956,867406,1,1,0.0,0.0,0.0,-0.017689466,0.64193654,-1.3912338,0.034130216,0.6403014,-1.3963839,-0.040644974,0.641259,-1.4231279,0.032893956,0.6391698,-1.4189103,-0.32284927,-0.20576608,-0.13640025,-0.18875009,0.05813286,-0.0038755238,0.020220125,-0.0038755238,-0.0077510476,0.0060660373,-0.038755238,-0.08913705,0.0020220124,-0.0077510476,-0.019377619,0.010110063,-0.06200838,0.034879714,0.019377619,0.05038181,0.86583984,1.5090352,4.646674,-1.7811563,1.4100821,5.0734096,2.1522305,1.5585117,6.4010305,-1.6822032,1.5090352,6.2587852,0.0,-0.024738282,0.0,-0.049476564,0.9998358,0.0033509934,0.005236703,0.017021073,0.0042610574,-0.006391586,0.009587379,-0.05865794,-0.092176765,9.44752,0.0068795783,0.010357796,0.034080077,30.00434684753418,2.2559962272644043,0.2985156,-0.48561284,-0.6411385,0.026795235,-0.12868208,-0.3802085,-0.485548,-0.3954904,-0.04172288,0.1728123,0.2130392,-1.3962595,0.06715673,-0.000506185,0.37309453,-1.9506351,-0.03217052,0.5749479,-1.421387,0.0746289,0.5485968,-1.4602846,0.016789183,0.6698735,-1.2067263,-0.01043072,0.7132031,-1.2467401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.954904,0.26795235,-19.506351,-13.962595,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
